threshold;budget;ARI
50;10;0.2711367996950813
50;20;0.2969186186432447
50;30;0.23590073652663207
50;40;0.27175832446351816
50;50;0.28557232938422944
50;60;0.28721658797198013
50;70;0.24851580126340853
50;80;0.2704735355985963
50;90;0.2704735355985963
50;100;0.2704735355985963
50;110;0.2704735355985963
50;120;0.27315263299300035
50;130;0.3215353441364934
50;140;0.3237161554189944
50;150;0.34271556117169943
50;160;0.34271556117169943
50;170;0.333604381022748
