threshold;budget;ARI
90;10;0.7556367435039121
90;20;0.7743966213579256
90;30;0.8664255716822219
90;40;0.8317524245895762
90;50;0.8317524245895762
90;60;0.8282553003560021
90;70;0.8282553003560021
90;80;0.8282553003560021
90;90;0.8282553003560021
90;100;0.8282553003560021
90;110;0.8282553003560021
90;120;0.8282553003560021
90;130;0.8282553003560021
90;140;0.8282553003560021
90;150;0.8165005468417771
90;160;0.8165005468417771
90;170;0.8165005468417771
