threshold;budget;ARI
50;10;0.8444001082582876
50;20;0.8557617996239146
50;30;0.8557617996239146
50;40;0.8557617996239146
50;50;0.8557617996239146
50;60;0.8557617996239146
50;70;0.8557617996239146
50;80;0.8557617996239146
50;90;0.8557617996239146
50;100;0.7461642101343537
50;110;0.7345373992421274
50;120;0.7345373992421274
50;130;0.7345373992421274
50;140;0.7345373992421274
50;150;0.7345373992421274
50;160;0.7345373992421274
50;170;0.7498113163452453
