threshold;budget;ARI
90;10;0.399221812860479
90;20;0.399221812860479
90;30;0.399221812860479
90;40;0.399221812860479
90;50;0.399221812860479
90;60;0.399221812860479
90;70;0.5480249439948782
90;80;0.48007042064177324
90;90;0.48007042064177324
90;100;0.4712545792606621
90;110;0.4712545792606621
90;120;0.4712545792606621
90;130;0.4712545792606621
90;140;0.5576616614703027
90;150;0.5576616614703027
90;160;0.6186827335076761
90;170;0.6186827335076761
