3;10;0.8444001082582876
3;20;0.8664255716822219
3;30;0.8664255716822219
3;40;0.8341757812409809
3;50;0.8272578978789445
3;60;0.8272578978789445
3;70;0.8272578978789445
3;80;0.8170208652274765
3;90;0.8136456569272154
3;100;0.8136456569272154
3;110;0.8136456569272154
3;120;0.8136456569272154
3;130;0.7918824190252061
3;140;0.7918824190252061
5;10;0.8444001082582876
5;20;0.8557617996239146
5;30;0.8557617996239146
5;40;0.8557617996239146
5;50;0.8557617996239146
5;60;0.8557617996239146
5;70;0.8557617996239146
5;80;0.8557617996239146
5;90;0.8557617996239146
5;100;0.8557617996239146
5;110;0.8444001082582876
5;120;0.8444001082582876
5;130;0.8444001082582876
5;140;0.822828160371838
7;10;0.8444001082582876
7;20;0.8610848356222266
7;30;0.8610848356222266
7;40;0.8610848356222266
7;50;0.8610848356222266
7;60;0.8610848356222266
7;70;0.8610848356222266
7;80;0.8610848356222266
7;90;0.8610848356222266
7;100;0.8610848356222266
7;110;0.8444001082582876
7;120;0.8444001082582876
7;130;0.8444001082582876
7;140;0.8444001082582876
